Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Z-score	Combined Score	Genes
membrane invagination (GO:0010324)	1/8	0.06564531366642205323369552161238971166312694549560546875	0.3075017755937168306701323672314174473285675048828125	0.0786910656076613979070799587134388275444507598876953125	0.360124094927223137307947808949393220245838165283203125	-2.476025707536309	6.74342893761099	SNX3
cellular hyperosmotic response (GO:0071474)	1/7	0.0576799211053181937192135819714167155325412750244140625	0.3075017755937168306701323672314174473285675048828125	0.07026037033455188873798391568925580941140651702880859375	0.360124094927223137307947808949393220245838165283203125	-2.3573539287803835	6.725168088880567	RCSD1
cellular response to granulocyte macrophage colony-stimulating factor stimulus (GO:0097011)	1/7	0.0576799211053181937192135819714167155325412750244140625	0.3075017755937168306701323672314174473285675048828125	0.07026037033455188873798391568925580941140651702880859375	0.360124094927223137307947808949393220245838165283203125	-2.3277310537827813	6.640658583878982	ZFP36L2
peptidyl-proline hydroxylation (GO:0019511)	1/7	0.0576799211053181937192135819714167155325412750244140625	0.3075017755937168306701323672314174473285675048828125	0.07026037033455188873798391568925580941140651702880859375	0.360124094927223137307947808949393220245838165283203125	-2.319303528351597	6.616616150366524	P4HB
positive regulation of reactive oxygen species biosynthetic process (GO:1903428)	2/31	0.0281164125467625765353307798477544565685093402862548828125	0.2510102917218224316542318774736486375331878662109375	0.03584119297646803925516678646090440452098846435546875	0.322038072460440194522135470833745785057544708251953125	-1.848143246910457	6.600462112670013	CYBA;CLU
interleukin-23-mediated signaling pathway (GO:0038155)	1/10	0.0813758497220646026537593797911540605127811431884765625	0.3075017755937168306701323672314174473285675048828125	0.09532551201711271515737422532765776850283145904541015625	0.360124094927223137307947808949393220245838165283203125	-2.626091517765484	6.588014698419811	P4HB
negative regulation of chemotaxis (GO:0050922)	1/12	0.09684309166425497661379040437168441712856292724609375	0.3075017755937168306701323672314174473285675048828125	0.11166185410892794094284141692696721293032169342041015625	0.360124094927223137307947808949393220245838165283203125	-2.814900834641233	6.571845452027975	AIF1
negative regulation of glycoprotein biosynthetic process (GO:0010561)	1/8	0.06564531366642205323369552161238971166312694549560546875	0.3075017755937168306701323672314174473285675048828125	0.0786910656076613979070799587134388275444507598876953125	0.360124094927223137307947808949393220245838165283203125	-2.4121373317630437	6.56942964485119	ITM2B
mature B cell differentiation involved in immune response (GO:0002313)	1/10	0.0813758497220646026537593797911540605127811431884765625	0.3075017755937168306701323672314174473285675048828125	0.09532551201711271515737422532765776850283145904541015625	0.360124094927223137307947808949393220245838165283203125	-2.609678013332762	6.546838521685742	PTK2B
actin cytoskeleton reorganization (GO:0031532)	3/62	0.01557392517963405477454674752380014979280531406402587890625	0.189971047735734199779500386284780688583850860595703125	0.021133332098353101169418977178793284110724925994873046875	0.259245059298085001042721842168248258531093597412109375	-1.5685687298865079	6.5286296736111	GSN;RHOG;MYH9
endosome to pigment granule transport (GO:0043485)	1/10	0.0813758497220646026537593797911540605127811431884765625	0.3075017755937168306701323672314174473285675048828125	0.09532551201711271515737422532765776850283145904541015625	0.360124094927223137307947808949393220245838165283203125	-2.6020221962645533	6.527632551508172	CD63
4-hydroxyproline metabolic process (GO:0019471)	1/9	0.073543770143566999930584415778866969048976898193359375	0.3075017755937168306701323672314174473285675048828125	0.08704588694089977762846643827288062311708927154541015625	0.360124094927223137307947808949393220245838165283203125	-2.5001627196172143	6.525111022418206	P4HB
positive regulation of hemopoiesis (GO:1903708)	1/8	0.06564531366642205323369552161238971166312694549560546875	0.3075017755937168306701323672314174473285675048828125	0.0786910656076613979070799587134388275444507598876953125	0.360124094927223137307947808949393220245838165283203125	-2.38955222914166	6.507919364843841	N4BP2L2
B cell mediated immunity (GO:0019724)	1/9	0.073543770143566999930584415778866969048976898193359375	0.3075017755937168306701323672314174473285675048828125	0.08704588694089977762846643827288062311708927154541015625	0.360124094927223137307947808949393220245838165283203125	-2.489655597962248	6.497688753144786	FCER1G
regulation of toll-like receptor 2 signaling pathway (GO:0034135)	1/9	0.073543770143566999930584415778866969048976898193359375	0.3075017755937168306701323672314174473285675048828125	0.08704588694089977762846643827288062311708927154541015625	0.360124094927223137307947808949393220245838165283203125	-2.4865573632848346	6.489602749347911	CYBA
negative regulation of amyloid-beta formation (GO:1902430)	1/10	0.0813758497220646026537593797911540605127811431884765625	0.3075017755937168306701323672314174473285675048828125	0.09532551201711271515737422532765776850283145904541015625	0.360124094927223137307947808949393220245838165283203125	-2.5842018834139497	6.482927147223514	CLU
mast cell activation involved in immune response (GO:0002279)	1/9	0.073543770143566999930584415778866969048976898193359375	0.3075017755937168306701323672314174473285675048828125	0.08704588694089977762846643827288062311708927154541015625	0.360124094927223137307947808949393220245838165283203125	-2.479396828539468	6.470914652038568	MILR1
marginal zone B cell differentiation (GO:0002315)	1/8	0.06564531366642205323369552161238971166312694549560546875	0.3075017755937168306701323672314174473285675048828125	0.0786910656076613979070799587134388275444507598876953125	0.360124094927223137307947808949393220245838165283203125	-2.361901562763201	6.432613077339153	PTK2B
cellular biogenic amine metabolic process (GO:0006576)	1/11	0.08914210692010356151815386738235247321426868438720703125	0.3075017755937168306701323672314174473285675048828125	0.1035306124977821429222757387833553366363048553466796875	0.360124094927223137307947808949393220245838165283203125	-2.645665840599702	6.395959278411617	OAZ1
regulation of cysteine-type endopeptidase activity (GO:2000116)	2/37	0.0389712521889951091225157142616808414459228515625	0.3075017755937168306701323672314174473285675048828125	0.0485720301390008823982924468509736470878124237060546875	0.360124094927223137307947808949393220245838165283203125	-1.9700642833697284	6.3927227203015855	PYCARD;PSMB9
response to granulocyte macrophage colony-stimulating factor (GO:0097012)	1/7	0.0576799211053181937192135819714167155325412750244140625	0.3075017755937168306701323672314174473285675048828125	0.07026037033455188873798391568925580941140651702880859375	0.360124094927223137307947808949393220245838165283203125	-2.2392538861342537	6.388246836453232	ZFP36L2
actin filament capping (GO:0051693)	1/11	0.08914210692010356151815386738235247321426868438720703125	0.3075017755937168306701323672314174473285675048828125	0.1035306124977821429222757387833553366363048553466796875	0.360124094927223137307947808949393220245838165283203125	-2.630015959171549	6.358125322667703	GSN
AV node cell action potential (GO:0086016)	1/8	0.06564531366642205323369552161238971166312694549560546875	0.3075017755937168306701323672314174473285675048828125	0.0786910656076613979070799587134388275444507598876953125	0.360124094927223137307947808949393220245838165283203125	-2.3308199942132157	6.3479627652893384	TRPM4
positive regulation of protein homooligomerization (GO:0032464)	1/10	0.0813758497220646026537593797911540605127811431884765625	0.3075017755937168306701323672314174473285675048828125	0.09532551201711271515737422532765776850283145904541015625	0.360124094927223137307947808949393220245838165283203125	-2.521367062141917	6.325294892859065	CLU
cellular response to iron ion (GO:0071281)	1/7	0.0576799211053181937192135819714167155325412750244140625	0.3075017755937168306701323672314174473285675048828125	0.07026037033455188873798391568925580941140651702880859375	0.360124094927223137307947808949393220245838165283203125	-2.210951097966234	6.307503336086111	B2M
negative regulation of response to DNA damage stimulus (GO:2001021)	2/29	0.024819440051421504112028060262673534452915191650390625	0.2388871104949319701393761761210043914616107940673828125	0.031935728141527557066847720079749706201255321502685546875	0.310811488693881476930158669347292743623256683349609375	-1.6999911916330552	6.283385144872417	CLU;TPT1
phagocytosis (GO:0006909)	4/136	0.0284009773054877123765749047379358671605587005615234375	0.25172664777238029643058325746096670627593994140625	0.038496510448233330070610946904707816429436206817626953125	0.338769291944453321274721702138776890933513641357421875	-1.7612875654118043	6.272529278691443	GSN;MYH9;CORO1A;AIF1
proteolysis involved in cellular protein catabolic process (GO:0051603)	3/94	0.0454715602608457836186772738074068911373615264892578125	0.3075017755937168306701323672314174473285675048828125	0.058035558278540295973346729851982672698795795440673828125	0.360124094927223137307947808949393220245838165283203125	-2.024791802395542	6.257959630550844	SCPEP1;CTSS;PSMB9
hydrogen ion transmembrane transport (GO:1902600)	2/29	0.024819440051421504112028060262673534452915191650390625	0.2388871104949319701393761761210043914616107940673828125	0.031935728141527557066847720079749706201255321502685546875	0.310811488693881476930158669347292743623256683349609375	-1.6892411017946989	6.243651436175089	ATP6V0E1;HVCN1
negative regulation of interferon-beta production (GO:0032688)	1/10	0.0813758497220646026537593797911540605127811431884765625	0.3075017755937168306701323672314174473285675048828125	0.09532551201711271515737422532765776850283145904541015625	0.360124094927223137307947808949393220245838165283203125	-2.4844976365535856	6.232801422599163	PYCARD
positive regulation of acrosome reaction (GO:2000344)	1/11	0.08914210692010356151815386738235247321426868438720703125	0.3075017755937168306701323672314174473285675048828125	0.1035306124977821429222757387833553366363048553466796875	0.360124094927223137307947808949393220245838165283203125	-2.570713671764345	6.2147606507002235	HYAL3
mast cell mediated immunity (GO:0002448)	1/10	0.0813758497220646026537593797911540605127811431884765625	0.3075017755937168306701323672314174473285675048828125	0.09532551201711271515737422532765776850283145904541015625	0.360124094927223137307947808949393220245838165283203125	-2.476725638181509	6.213303991087368	MILR1
cellular response to UV-B (GO:0071493)	1/9	0.073543770143566999930584415778866969048976898193359375	0.3075017755937168306701323672314174473285675048828125	0.08704588694089977762846643827288062311708927154541015625	0.360124094927223137307947808949393220245838165283203125	-2.379892803881045	6.211221631668655	HYAL3
amyloid fibril formation (GO:1990000)	1/9	0.073543770143566999930584415778866969048976898193359375	0.3075017755937168306701323672314174473285675048828125	0.08704588694089977762846643827288062311708927154541015625	0.360124094927223137307947808949393220245838165283203125	-2.3780677032270052	6.206458347942657	GSN
regulation of sequestering of calcium ion (GO:0051282)	1/10	0.0813758497220646026537593797911540605127811431884765625	0.3075017755937168306701323672314174473285675048828125	0.09532551201711271515737422532765776850283145904541015625	0.360124094927223137307947808949393220245838165283203125	-2.4707971789658574	6.198431403370042	PTK2B
response to misfolded protein (GO:0051788)	1/8	0.06564531366642205323369552161238971166312694549560546875	0.3075017755937168306701323672314174473285675048828125	0.0786910656076613979070799587134388275444507598876953125	0.360124094927223137307947808949393220245838165283203125	-2.2723664479549965	6.188765171280562	CLU
positive regulation of insulin secretion involved in cellular response to glucose stimulus (GO:0035774)	1/11	0.08914210692010356151815386738235247321426868438720703125	0.3075017755937168306701323672314174473285675048828125	0.1035306124977821429222757387833553366363048553466796875	0.360124094927223137307947808949393220245838165283203125	-2.558222503798004	6.184562958903134	TRPM4
regulation of protein transport (GO:0051223)	2/28	0.02323484295115411935039873014829936437308788299560546875	0.23428022940092463333172645434387959539890289306640625	0.030050633212214412914864425374616985209286212921142578125	0.30851983431206797536816566207562573254108428955078125	-1.640076285916212	6.170134727432253	SNX3;LCP1
transmembrane receptor protein tyrosine kinase signaling pathway (GO:0007169)	8/397	0.0198455437907030241007078075199387967586517333984375	0.212606173479531534997732933334191329777240753173828125	0.0311122595664191890774130655472617945633828639984130859375	0.310811488693881476930158669347292743623256683349609375	-1.5717610862667584	6.160951055534268	ATP6V0E1;ARPC2;ARPC1B;PTK2B;CYBA;NCKAP1L;ARPC5;ACTB
cellular response to thyroid hormone stimulus (GO:0097067)	1/11	0.08914210692010356151815386738235247321426868438720703125	0.3075017755937168306701323672314174473285675048828125	0.1035306124977821429222757387833553366363048553466796875	0.360124094927223137307947808949393220245838165283203125	-2.544348848258494	6.151023070943096	CTSS
peripheral nervous system neuron development (GO:0048935)	1/7	0.0576799211053181937192135819714167155325412750244140625	0.3075017755937168306701323672314174473285675048828125	0.07026037033455188873798391568925580941140651702880859375	0.360124094927223137307947808949393220245838165283203125	-2.14969934374442	6.132761504640539	RUNX1
lytic vacuole organization (GO:0080171)	2/29	0.024819440051421504112028060262673534452915191650390625	0.2388871104949319701393761761210043914616107940673828125	0.031935728141527557066847720079749706201255321502685546875	0.310811488693881476930158669347292743623256683349609375	-1.6543527382606622	6.114699576755106	TPP1;LAMTOR1
regulation of chemokine secretion (GO:0090196)	1/9	0.073543770143566999930584415778866969048976898193359375	0.3075017755937168306701323672314174473285675048828125	0.08704588694089977762846643827288062311708927154541015625	0.360124094927223137307947808949393220245838165283203125	-2.3406418345305577	6.108781526174771	PYCARD
iron ion homeostasis (GO:0055072)	3/64	0.0169488962982654277344973792196469730697572231292724609375	0.196990945655311389117514409008435904979705810546875	0.022878458450793726086658352869562804698944091796875	0.26464000288101219293679378097294829785823822021484375	-1.4929292578472846	6.087497520850483	HEPH;B2M;FTL
regulation of endothelial cell differentiation (GO:0045601)	1/10	0.0813758497220646026537593797911540605127811431884765625	0.3075017755937168306701323672314174473285675048828125	0.09532551201711271515737422532765776850283145904541015625	0.360124094927223137307947808949393220245838165283203125	-2.423868236157897	6.080701856281289	BTG1
lysosome localization (GO:0032418)	2/30	0.02644690606929621379261874380972585640847682952880859375	0.2481372216494559523880525375716388225555419921875	0.03386623621081123747256214073786395601928234100341796875	0.320947715474764916354644128659856505692005157470703125	-1.6684723960257495	6.060919688751163	MILR1;LAMTOR1
Fc-gamma receptor signaling pathway involved in phagocytosis (GO:0038096)	5/134	0.00564974268213060300258820944918625173158943653106689453125	0.10989918989746565169962622121602180413901805877685546875	0.008666096028573593013089038095131400041282176971435546875	0.1694703223365502664510273689302266575396060943603515625	-1.1692439583035776	6.052176593423771	ARPC2;ARPC1B;NCKAP1L;ARPC5;ACTB
regulation of myosin-light-chain-phosphatase activity (GO:0035507)	1/8	0.06564531366642205323369552161238971166312694549560546875	0.3075017755937168306701323672314174473285675048828125	0.0786910656076613979070799587134388275444507598876953125	0.360124094927223137307947808949393220245838165283203125	-2.2205578571584863	6.047665040805075	NCKAP1L
phagolysosome assembly (GO:0001845)	1/9	0.073543770143566999930584415778866969048976898193359375	0.3075017755937168306701323672314174473285675048828125	0.08704588694089977762846643827288062311708927154541015625	0.360124094927223137307947808949393220245838165283203125	-2.3165733154573807	6.045965711081857	CORO1A
negative regulation of phagocytosis (GO:0050765)	1/10	0.0813758497220646026537593797911540605127811431884765625	0.3075017755937168306701323672314174473285675048828125	0.09532551201711271515737422532765776850283145904541015625	0.360124094927223137307947808949393220245838165283203125	-2.40575449693653	6.0352603400864355	SNX3
positive regulation of apoptotic signaling pathway (GO:2001235)	3/77	0.027496763217775270493614669931048410944640636444091796875	0.250933424328141752024379229624173603951930999755859375	0.036072446428198658152641797869364381767809391021728515625	0.322038072460440194522135470833745785057544708251953125	-1.6707033681527812	6.003984945597097	PYCARD;GSN;PLAUR
positive regulation of early endosome to late endosome transport (GO:2000643)	1/9	0.073543770143566999930584415778866969048976898193359375	0.3075017755937168306701323672314174473285675048828125	0.08704588694089977762846643827288062311708927154541015625	0.360124094927223137307947808949393220245838165283203125	-2.295993232967284	5.99225427780404	MSN
spermidine metabolic process (GO:0008216)	1/8	0.06564531366642205323369552161238971166312694549560546875	0.3075017755937168306701323672314174473285675048828125	0.0786910656076613979070799587134388275444507598876953125	0.360124094927223137307947808949393220245838165283203125	-2.193282884833595	5.973381951946833	SAT1
negative regulation of natural killer cell mediated cytotoxicity (GO:0045953)	1/10	0.0813758497220646026537593797911540605127811431884765625	0.3075017755937168306701323672314174473285675048828125	0.09532551201711271515737422532765776850283145904541015625	0.360124094927223137307947808949393220245838165283203125	-2.3790773007878396	5.968335878714371	HLA-E
acyl-CoA metabolic process (GO:0006637)	2/40	0.044902343676689819573777384675850044004619121551513671875	0.3075017755937168306701323672314174473285675048828125	0.05546342563448457274599689981187111698091030120849609375	0.360124094927223137307947808949393220245838165283203125	-1.9227576282607626	5.966827004820934	ACSM3;DBI
actin filament reorganization (GO:0090527)	1/10	0.0813758497220646026537593797911540605127811431884765625	0.3075017755937168306701323672314174473285675048828125	0.09532551201711271515737422532765776850283145904541015625	0.360124094927223137307947808949393220245838165283203125	-2.367453221849429	5.939174822298865	GSN
regulation of actin cytoskeleton reorganization (GO:2000249)	2/31	0.0281164125467625765353307798477544565685093402862548828125	0.2510102917218224316542318774736486375331878662109375	0.03584119297646803925516678646090440452098846435546875	0.322038072460440194522135470833745785057544708251953125	-1.6579852135690119	5.921331370727659	ARHGDIB;PTK2B
endothelial cell migration (GO:0043542)	2/36	0.03706630457101854625445724877863540314137935638427734375	0.30242176974499901387360978333163075149059295654296875	0.046349888854246505676126588468832778744399547576904296875	0.360124094927223137307947808949393220245838165283203125	-1.7936644651138074	5.910208633435316	ID1;MYH9
positive regulation of alpha-beta T cell differentiation (GO:0046638)	1/9	0.073543770143566999930584415778866969048976898193359375	0.3075017755937168306701323672314174473285675048828125	0.08704588694089977762846643827288062311708927154541015625	0.360124094927223137307947808949393220245838165283203125	-2.2452038003049037	5.859700230706496	NCKAP1L
positive regulation of JNK cascade (GO:0046330)	3/77	0.027496763217775270493614669931048410944640636444091796875	0.250933424328141752024379229624173603951930999755859375	0.036072446428198658152641797869364381767809391021728515625	0.322038072460440194522135470833745785057544708251953125	-1.6299341933055673	5.8574732926651185	PYCARD;DUSP22;PTK2B
maintenance of protein localization in endoplasmic reticulum (GO:0035437)	1/10	0.0813758497220646026537593797911540605127811431884765625	0.3075017755937168306701323672314174473285675048828125	0.09532551201711271515737422532765776850283145904541015625	0.360124094927223137307947808949393220245838165283203125	-2.3326047566285437	5.851751288298073	OS9
regulation of fibroblast apoptotic process (GO:2000269)	1/9	0.073543770143566999930584415778866969048976898193359375	0.3075017755937168306701323672314174473285675048828125	0.08704588694089977762846643827288062311708927154541015625	0.360124094927223137307947808949393220245838165283203125	-2.2414291592322124	5.849848891081345	BTG1
regulation of immunoglobulin secretion (GO:0051023)	1/10	0.0813758497220646026537593797911540605127811431884765625	0.3075017755937168306701323672314174473285675048828125	0.09532551201711271515737422532765776850283145904541015625	0.360124094927223137307947808949393220245838165283203125	-2.3040154642037116	5.78002999548019	HLA-E
cellular response to cytokine stimulus (GO:0071345)	10/457	0.0055960485224802354597972708916131523437798023223876953125	0.10989918989746565169962622121602180413901805877685546875	0.01002330251202744083871554181541796424426138401031494140625	0.1759757193914325001937726256073801778256893157958984375	-1.1126415732884394	5.769819344145451	PYCARD;SELPLG;CSF3R;IL10RB;HYAL3;PLP2;PTPN7;VIM;AIF1;ZFP36L2
chylomicron assembly (GO:0034378)	1/11	0.08914210692010356151815386738235247321426868438720703125	0.3075017755937168306701323672314174473285675048828125	0.1035306124977821429222757387833553366363048553466796875	0.360124094927223137307947808949393220245838165283203125	-2.3827583424745447	5.760374229766009	P4HB
response to acidic pH (GO:0010447)	1/11	0.08914210692010356151815386738235247321426868438720703125	0.3075017755937168306701323672314174473285675048828125	0.1035306124977821429222757387833553366363048553466796875	0.360124094927223137307947808949393220245838165283203125	-2.3775631450037387	5.747814717919626	CTSS
lipoprotein localization (GO:0044872)	1/9	0.073543770143566999930584415778866969048976898193359375	0.3075017755937168306701323672314174473285675048828125	0.08704588694089977762846643827288062311708927154541015625	0.360124094927223137307947808949393220245838165283203125	-2.2001317916728973	5.742067943007933	PRKCB
negative regulation of amyloid precursor protein catabolic process (GO:1902992)	1/12	0.09684309166425497661379040437168441712856292724609375	0.3075017755937168306701323672314174473285675048828125	0.11166185410892794094284141692696721293032169342041015625	0.360124094927223137307947808949393220245838165283203125	-2.4571007949987513	5.7365028586681746	CLU
platelet aggregation (GO:0070527)	2/34	0.033369051329506564662619183536662603728473186492919921875	0.275910545221154990258582984097301959991455078125	0.04202331279962578935993633422185666859149932861328125	0.354583874435633106259047053754329681396484375	-1.682795790244767	5.721718418246277	MYH9;ACTB
phosphatidylcholine metabolic process (GO:0046470)	3/72	0.0231089009314236377978790670795206096954643726348876953125	0.23428022940092463333172645434387959539890289306640625	0.0306199258791516708277935521209656144492328166961669921875	0.310811488693881476930158669347292743623256683349609375	-1.5186075765562583	5.721410861806547	SLC44A1;LPCAT2;DBI
pinocytosis (GO:0006907)	1/10	0.0813758497220646026537593797911540605127811431884765625	0.3075017755937168306701323672314174473285675048828125	0.09532551201711271515737422532765776850283145904541015625	0.360124094927223137307947808949393220245838165283203125	-2.276560702529484	5.711154873563141	PYCARD
actin crosslink formation (GO:0051764)	1/10	0.0813758497220646026537593797911540605127811431884765625	0.3075017755937168306701323672314174473285675048828125	0.09532551201711271515737422532765776850283145904541015625	0.360124094927223137307947808949393220245838165283203125	-2.2764405056877837	5.710853338542573	LCP1
negative regulation of viral life cycle (GO:1903901)	3/62	0.01557392517963405477454674752380014979280531406402587890625	0.189971047735734199779500386284780688583850860595703125	0.021133332098353101169418977178793284110724925994873046875	0.259245059298085001042721842168248258531093597412109375	-1.3640514409401576	5.677396561576382	SNX3;GSN;IFITM2
negative regulation of establishment of protein localization (GO:1904950)	1/9	0.073543770143566999930584415778866969048976898193359375	0.3075017755937168306701323672314174473285675048828125	0.08704588694089977762846643827288062311708927154541015625	0.360124094927223137307947808949393220245838165283203125	-2.1734357252415504	5.672394558967929	SNX3
regulation of stem cell differentiation (GO:2000736)	3/89	0.0397016050476798054713611918487004004418849945068359375	0.3075017755937168306701323672314174473285675048828125	0.051040067440262425202401885826475336216390132904052734375	0.360124094927223137307947808949393220245838165283203125	-1.7390970111193715	5.610959402574673	ZFP36L2;RUNX1;PSMB9
protein localization to pre-autophagosomal structure (GO:0034497)	1/12	0.09684309166425497661379040437168441712856292724609375	0.3075017755937168306701323672314174473285675048828125	0.11166185410892794094284141692696721293032169342041015625	0.360124094927223137307947808949393220245838165283203125	-2.3954917448522095	5.592666475152761	WIPI1
T cell differentiation (GO:0030217)	2/39	0.04289001225511597514827855093244579620659351348876953125	0.3075017755937168306701323672314174473285675048828125	0.05312965316379845981398233334402902983129024505615234375	0.360124094927223137307947808949393220245838165283203125	-1.7740932992756935	5.5868261171022	FCER1G;ZFP36L2
endosome to melanosome transport (GO:0035646)	1/10	0.0813758497220646026537593797911540605127811431884765625	0.3075017755937168306701323672314174473285675048828125	0.09532551201711271515737422532765776850283145904541015625	0.360124094927223137307947808949393220245838165283203125	-2.2218443631225067	5.573889265788887	CD63
regulation of oxidative stress-induced cell death (GO:1903201)	1/10	0.0813758497220646026537593797911540605127811431884765625	0.3075017755937168306701323672314174473285675048828125	0.09532551201711271515737422532765776850283145904541015625	0.360124094927223137307947808949393220245838165283203125	-2.22038098612138	5.570218125949498	P4HB
regulation of granulocyte differentiation (GO:0030852)	1/11	0.08914210692010356151815386738235247321426868438720703125	0.3075017755937168306701323672314174473285675048828125	0.1035306124977821429222757387833553366363048553466796875	0.360124094927223137307947808949393220245838165283203125	-2.298115190521924	5.55574742286637	RUNX1
negative regulation of reproductive process (GO:2000242)	1/11	0.08914210692010356151815386738235247321426868438720703125	0.3075017755937168306701323672314174473285675048828125	0.1035306124977821429222757387833553366363048553466796875	0.360124094927223137307947808949393220245838165283203125	-2.295235388073626	5.548785432842335	ARHGDIB
positive regulation of T cell proliferation (GO:0042102)	3/62	0.01557392517963405477454674752380014979280531406402587890625	0.189971047735734199779500386284780688583850860595703125	0.021133332098353101169418977178793284110724925994873046875	0.259245059298085001042721842168248258531093597412109375	-1.333105416568754	5.548594342622255	PYCARD;NCKAP1L;AIF1
positive regulation of myoblast fusion (GO:1901741)	1/12	0.09684309166425497661379040437168441712856292724609375	0.3075017755937168306701323672314174473285675048828125	0.11166185410892794094284141692696721293032169342041015625	0.360124094927223137307947808949393220245838165283203125	-2.3726084158946943	5.539241608640235	CD53
positive regulation of CD4-positive, alpha-beta T cell activation (GO:2000516)	1/8	0.06564531366642205323369552161238971166312694549560546875	0.3075017755937168306701323672314174473285675048828125	0.0786910656076613979070799587134388275444507598876953125	0.360124094927223137307947808949393220245838165283203125	-2.0326715267794753	5.535958674670433	NCKAP1L
negative regulation of protein homooligomerization (GO:0032463)	1/9	0.073543770143566999930584415778866969048976898193359375	0.3075017755937168306701323672314174473285675048828125	0.08704588694089977762846643827288062311708927154541015625	0.360124094927223137307947808949393220245838165283203125	-2.120780413413266	5.534970801344582	CLU
modulation by host of viral process (GO:0044788)	1/12	0.09684309166425497661379040437168441712856292724609375	0.3075017755937168306701323672314174473285675048828125	0.11166185410892794094284141692696721293032169342041015625	0.360124094927223137307947808949393220245838165283203125	-2.3613540254907672	5.5129663972789	CFL1
lipoprotein transport (GO:0042953)	1/9	0.073543770143566999930584415778866969048976898193359375	0.3075017755937168306701323672314174473285675048828125	0.08704588694089977762846643827288062311708927154541015625	0.360124094927223137307947808949393220245838165283203125	-2.1080114601578526	5.501645435368244	PRKCB
positive regulation of amyloid precursor protein catabolic process (GO:1902993)	1/13	0.1044793492908438758970390836111619137227535247802734375	0.314715301531343916163763196891522966325283050537109375	0.1197198966686551513394221046837628819048404693603515625	0.3632879623048845818544805297278799116611480712890625	-2.4339220813743863	5.497660058396082	CLU
actin filament depolymerization (GO:0030042)	1/11	0.08914210692010356151815386738235247321426868438720703125	0.3075017755937168306701323672314174473285675048828125	0.1035306124977821429222757387833553366363048553466796875	0.360124094927223137307947808949393220245838165283203125	-2.243318948836386	5.423276222213433	CFL1
cellular response to interleukin-2 (GO:0071352)	1/12	0.09684309166425497661379040437168441712856292724609375	0.3075017755937168306701323672314174473285675048828125	0.11166185410892794094284141692696721293032169342041015625	0.360124094927223137307947808949393220245838165283203125	-2.3193059763453894	5.414798363385117	PTK2B
positive regulation of immunoglobulin secretion (GO:0051024)	1/10	0.0813758497220646026537593797911540605127811431884765625	0.3075017755937168306701323672314174473285675048828125	0.09532551201711271515737422532765776850283145904541015625	0.360124094927223137307947808949393220245838165283203125	-2.1578478076577228	5.413342595881138	HLA-E
actin filament bundle organization (GO:0061572)	2/36	0.03706630457101854625445724877863540314137935638427734375	0.30242176974499901387360978333163075149059295654296875	0.046349888854246505676126588468832778744399547576904296875	0.360124094927223137307947808949393220245838165283203125	-1.6421981749895536	5.411120095429417	LCP1;AIF1
iron ion transport (GO:0006826)	1/13	0.1044793492908438758970390836111619137227535247802734375	0.314715301531343916163763196891522966325283050537109375	0.1197198966686551513394221046837628819048404693603515625	0.3632879623048845818544805297278799116611480712890625	-2.3924729612591293	5.404036201717551	HEPH
coenzyme metabolic process (GO:0006732)	2/52	0.07152989055123371020528111330349929630756378173828125	0.3075017755937168306701323672314174473285675048828125	0.086011853157148820958610713205416686832904815673828125	0.360124094927223137307947808949393220245838165283203125	-2.048358502575398	5.40283204824596	ACSM3;DBI
cytochrome complex assembly (GO:0017004)	1/11	0.08914210692010356151815386738235247321426868438720703125	0.3075017755937168306701323672314174473285675048828125	0.1035306124977821429222757387833553366363048553466796875	0.360124094927223137307947808949393220245838165283203125	-2.2329578120148335	5.398227930712765	CYBA
apoptotic process (GO:0006915)	5/232	0.04737599023074494375418197478211368434131145477294921875	0.3075017755937168306701323672314174473285675048828125	0.064535771267431929487656816490925848484039306640625	0.360124094927223137307947808949393220245838165283203125	-1.768542136949587	5.393416336422809	PYCARD;DUSP22;PTK2B;STK4;ARHGEF6
positive regulation of sodium ion transmembrane transporter activity (GO:2000651)	1/12	0.09684309166425497661379040437168441712856292724609375	0.3075017755937168306701323672314174473285675048828125	0.11166185410892794094284141692696721293032169342041015625	0.360124094927223137307947808949393220245838165283203125	-2.3069681045423573	5.385993587849643	GLRX
regulation of receptor binding (GO:1900120)	1/9	0.073543770143566999930584415778866969048976898193359375	0.3075017755937168306701323672314174473285675048828125	0.08704588694089977762846643827288062311708927154541015625	0.360124094927223137307947808949393220245838165283203125	-2.06261063681458	5.383154982527075	B2M
ionotropic glutamate receptor signaling pathway (GO:0035235)	1/10	0.0813758497220646026537593797911540605127811431884765625	0.3075017755937168306701323672314174473285675048828125	0.09532551201711271515737422532765776850283145904541015625	0.360124094927223137307947808949393220245838165283203125	-2.130124054292968	5.343792660767764	PTK2B
response to interleukin-6 (GO:0070741)	1/13	0.1044793492908438758970390836111619137227535247802734375	0.314715301531343916163763196891522966325283050537109375	0.1197198966686551513394221046837628819048404693603515625	0.3632879623048845818544805297278799116611480712890625	-2.3591003369346457	5.328655257850618	SELPLG
